,Epm_nEng,InjCtl_qSetUnBal
2016-11-10 15:16:04.540626,802.5,5.5
2016-11-10 15:16:04.640626,800.5264932222905,5.59894027110838
2016-11-10 15:16:04.740626,802.0,5.5200000000000005
2016-11-10 15:16:04.840626,802.5,5.46
2016-11-10 15:16:04.940626,801.0765987804052,5.516936048783791
2016-11-10 15:16:05.040626,801.5207960662214,5.498336314702288
2016-11-10 15:16:05.140626,802.0,5.46
2016-11-10 15:16:05.240626,799.0086221664569,5.619655113341722
2016-11-10 15:16:05.340626,799.5,5.6000000000000005
2016-11-10 15:16:05.440626,800.0,5.5600000000000005
2016-11-10 15:16:05.540626,798.0371854127857,5.6785125834885735
2016-11-10 15:16:05.640626,799.523467082888,5.57906131668448
2016-11-10 15:16:05.740626,801.0,5.5200000000000005
2016-11-10 15:16:05.840626,799.0073113249316,5.619707547002737
2016-11-10 15:16:05.940626,800.5,5.54
2016-11-10 15:16:06.040626,801.0,5.5200000000000005
2016-11-10 15:16:06.140626,799.0349913432619,5.598600346269521
2016-11-10 15:16:06.240626,800.020824474552,5.5591670210179185
2016-11-10 15:16:06.340626,801.0,5.5
2016-11-10 15:16:06.440626,799.0141141436894,5.599435434252426
2016-11-10 15:16:06.540626,800.5,5.5200000000000005
2016-11-10 15:16:06.640626,801.5,5.48
2016-11-10 15:16:06.740626,799.0365528195379,5.598537887218486
2016-11-10 15:16:06.840626,800.5252973930152,5.5189881042793925
2016-11-10 15:16:06.940626,801.0,5.5
2016-11-10 15:16:07.040626,799.0169845720883,5.598980925674703
2016-11-10 15:16:07.140626,800.0,5.54
2016-11-10 15:16:07.240626,801.0,5.5
2016-11-10 15:16:07.340626,798.5715130328401,5.6171394786863935
2016-11-10 15:16:07.440626,800.0466037109446,5.538135851562216
2016-11-10 15:16:07.540626,801.5,5.48
2016-11-10 15:16:07.640626,798.5257801638157,5.61862505792983
2016-11-10 15:16:07.740626,799.5019955430204,5.579880267418775
2016-11-10 15:16:07.840626,801.5,5.48
2016-11-10 15:16:07.940626,799.1102095764483,5.594122155922759
2016-11-10 15:16:08.040626,800.5216512130842,5.5182679029532675
2016-11-10 15:16:08.140626,802.5,5.4
2016-11-10 15:16:08.240626,800.5212160127357,5.498868479320758
2016-11-10 15:16:08.340626,800.5,5.48
2016-11-10 15:16:08.440626,802.0,5.42
2016-11-10 15:16:08.540626,800.0330855613988,5.498676577544048
2016-11-10 15:16:08.640626,799.0264153886799,5.55841507667921
2016-11-10 15:16:08.740626,799.5,5.54
2016-11-10 15:16:08.840626,794.9943770075627,5.780224919697492
2016-11-10 15:16:08.940626,785.0016160360433,6.379903037837403
2016-11-10 15:16:09.040626,766.0,7.640000000000001
2016-11-10 15:16:09.140626,733.0,10.16
2016-11-10 15:16:09.240626,743.9355557845065,9.881590626404781
2016-11-10 15:16:09.340626,767.981024415646,8.58098673038641
2016-11-10 15:16:09.440626,776.0,8.24
2016-11-10 15:16:09.540626,784.5,7.86
2016-11-10 15:16:09.640626,784.5,7.940305548656138
2016-11-10 15:16:09.740626,786.9676476068604,7.882588191451164
2016-11-10 15:16:09.840626,789.0,7.84
2016-11-10 15:16:09.940626,790.0,7.86
2016-11-10 15:16:10.040626,790.9889619035268,7.860662285788393
2016-11-10 15:16:10.140626,792.5,7.82
2016-11-10 15:16:10.240626,793.0,7.84
2016-11-10 15:16:10.340626,793.9336385228047,7.805308918175626
2016-11-10 15:16:10.440626,796.9924787952256,7.680300848190978
2016-11-10 15:16:10.540626,795.5,7.78
2016-11-10 15:16:10.640626,794.9821383273501,7.841071700358994
2016-11-10 15:16:10.740626,796.5,7.78
2016-11-10 15:16:10.840626,795.5,7.86
2016-11-10 15:16:10.940626,797.0,7.8
2016-11-10 15:16:11.040626,798.5,7.74
2016-11-10 15:16:11.140626,797.0,7.84
2016-11-10 15:16:11.240626,799.5,7.7
2016-11-10 15:16:11.340626,800.5,7.66
2016-11-10 15:16:11.440626,798.4543654044189,7.762738075734868
2016-11-10 15:16:11.540626,798.5,7.76
2016-11-10 15:16:11.640626,801.0082830984521,7.639668676061917
2016-11-10 15:16:11.740626,799.5,7.72
2016-11-10 15:16:11.840626,799.5,7.72
2016-11-10 15:16:11.940626,802.0,7.6000000000000005
2016-11-10 15:16:12.040626,800.454862295363,7.662708262278219
2016-11-10 15:16:12.140626,802.0,7.58
2016-11-10 15:16:12.240626,803.9904823455946,7.460380706176217
2016-11-10 15:16:12.340626,801.0,7.6000000000000005
2016-11-10 15:16:12.440626,802.0,7.54
2016-11-10 15:16:12.540626,801.5731510830254,7.557073956678982
2016-11-10 15:16:12.640626,799.9790719009245,7.640837123963022
2016-11-10 15:16:12.740626,799.5,7.66
2016-11-10 15:16:12.840626,802.4908674316907,7.500365302732369
2016-11-10 15:16:12.940626,801.0,7.58
2016-11-10 15:16:13.040626,801.0,7.5600000000000005
2016-11-10 15:16:13.140626,801.5,7.54
2016-11-10 15:16:13.240626,798.4781849178814,7.700872603284743
2016-11-10 15:16:13.340626,800.5,7.58
2016-11-10 15:16:13.440626,801.4650538551961,7.541747307240195
2016-11-10 15:16:13.540626,801.0,7.5600000000000005
2016-11-10 15:16:13.640626,801.5,7.5200000000000005
2016-11-10 15:16:13.740626,802.0705143863712,7.495769136817729
2016-11-10 15:16:13.840626,800.4807577506689,7.561154534959865
2016-11-10 15:16:13.940626,801.4658650028432,7.50273079977254
2016-11-10 15:16:14.040626,803.5,7.4
2016-11-10 15:16:14.140626,800.0,7.5600000000000005
2016-11-10 15:16:14.240626,800.4651200385885,7.521860264608618
2016-11-10 15:16:14.340626,802.9636921372681,7.401452314509274
2016-11-10 15:16:14.440626,800.5,7.5200000000000005
2016-11-10 15:16:14.540626,799.966178376057,7.54135286495772
2016-11-10 15:16:14.640626,802.0,7.44
2016-11-10 15:16:14.740626,801.5,7.46
2016-11-10 15:16:14.840626,800.4576854322011,7.5021157283899464
2016-11-10 15:16:14.940626,802.9654801168945,7.361380795324223
2016-11-10 15:16:15.040626,800.5,7.48
2016-11-10 15:16:15.140626,799.4305002907904,7.542779988368383
2016-11-10 15:16:15.240626,802.9787448787885,7.360850204848461
2016-11-10 15:16:15.340626,799.5,7.54
2016-11-10 15:16:15.440626,800.4568721217074,7.4821563939146305
2016-11-10 15:16:15.540626,803.4287493023824,7.322850027904708
2016-11-10 15:16:15.640626,800.5,7.48
2016-11-10 15:16:15.740626,799.89477700925,7.485611892839998
2016-11-10 15:16:15.840626,802.0094188910663,7.399246488714702
2016-11-10 15:16:15.940626,800.5,7.46
2016-11-10 15:16:16.040626,799.4699168544614,7.501604434428724
2016-11-10 15:16:16.140626,802.9636132485293,7.321455470058828
2016-11-10 15:16:16.240626,804.0,7.26
2016-11-10 15:16:16.340626,814.1114401126381,6.695542395494477
2016-11-10 15:16:16.440626,827.5,5.94
2016-11-10 15:16:16.540626,829.1073232417825,5.692845117214498
2016-11-10 15:16:16.640626,826.5,5.66
2016-11-10 15:16:16.740626,826.4353744969914,5.5612925100601736
2016-11-10 15:16:16.840626,824.0,5.54
2016-11-10 15:16:16.940626,822.4642356072123,5.5200000000000005
2016-11-10 15:16:17.040626,822.0,5.42
2016-11-10 15:16:17.140626,819.570977158832,5.474321827293439
2016-11-10 15:16:17.240626,817.5,5.46
2016-11-10 15:16:17.340626,816.92747666057,5.421450466788598
2016-11-10 15:16:17.440626,815.4772088835068,5.401823289319454
2016-11-10 15:16:17.540626,812.0,5.5200000000000005
2016-11-10 15:16:17.640626,811.9906316597701,5.460374733609195
2016-11-10 15:16:17.740626,811.5,5.44
2016-11-10 15:16:17.840626,808.5118709534543,5.55905032372366
2016-11-10 15:16:17.940626,807.5,5.5600000000000005
2016-11-10 15:16:18.040626,808.5,5.46
2016-11-10 15:16:18.140626,806.5663765187821,5.536017408873075
2016-11-10 15:16:18.240626,805.5,5.5600000000000005
2016-11-10 15:16:18.340626,806.0,5.517300784656813
2016-11-10 15:16:18.440626,803.0093726248576,5.619625095005696
2016-11-10 15:16:18.540626,804.5,5.54
2016-11-10 15:16:18.640626,805.4918448129249,5.480326207483002
2016-11-10 15:16:18.740626,802.0382157456768,5.638471370172928
2016-11-10 15:16:18.840626,803.0,5.5600000000000005
2016-11-10 15:16:18.940626,804.0356888633788,5.4985724454648475
2016-11-10 15:16:19.040626,802.4807761661735,5.560768953353057
2016-11-10 15:16:19.140626,802.5,5.5200000000000005
2016-11-10 15:16:19.240626,803.0,5.519674073094847
2016-11-10 15:16:19.340626,801.5,5.5600000000000005
2016-11-10 15:16:19.440626,801.5,5.5600000000000005
2016-11-10 15:16:19.540626,803.0,5.48
2016-11-10 15:16:19.640626,801.5,5.5600000000000005
2016-11-10 15:16:19.740626,801.4331847898625,5.54400891260825
2016-11-10 15:16:19.840626,802.5,5.499637883255449
2016-11-10 15:16:19.940626,801.5,5.5200000000000005
2016-11-10 15:16:20.040626,801.4826126609387,5.501043240343679
2016-11-10 15:16:20.140626,803.0,5.43865160955501
2016-11-10 15:16:20.240626,802.0,5.46
2016-11-10 15:16:20.340626,800.4664987440885,5.541340050236458
2016-11-10 15:16:20.440626,803.0,5.4
2016-11-10 15:16:20.540626,800.5,5.5200000000000005
2016-11-10 15:16:20.640626,801.4801703551602,5.46118977869039
2016-11-10 15:16:20.740626,802.9652623046658,5.38138950781337
2016-11-10 15:16:20.840626,800.5,5.48
2016-11-10 15:16:20.940626,800.9328851503507,5.482684593985971
2016-11-10 15:16:21.040626,800.5,5.499679933905813
2016-11-10 15:16:21.140626,799.0,5.5600000000000005
2016-11-10 15:16:21.240626,798.9810008825094,5.561139947049439
2016-11-10 15:16:21.340626,799.4662103442764,5.542703172457889
2016-11-10 15:16:21.440626,797.5,5.66
2016-11-10 15:16:21.540626,796.9042764142441,5.705105257906982
2016-11-10 15:16:21.640626,797.5,5.7
2016-11-10 15:16:21.740626,792.0,6.0200000000000005
2016-11-10 15:16:21.840626,779.5,6.8
2016-11-10 15:16:21.940626,768.3710738698621,7.6103140904110305
2016-11-10 15:16:22.040626,740.0,9.700000000000001
2016-11-10 15:16:22.140626,751.0,9.42
2016-11-10 15:16:22.240626,770.0462663953857,8.437620585380163
2016-11-10 15:16:22.340626,781.606266828971,7.875749326841162
2016-11-10 15:16:22.440626,785.5,7.758877388758903
2016-11-10 15:16:22.540626,787.5,7.74
2016-11-10 15:16:22.640626,788.0093078658441,7.759627685366236
2016-11-10 15:16:22.740626,790.0315674609973,7.7
2016-11-10 15:16:22.840626,791.927608773273,7.663860865425439
2016-11-10 15:16:22.940626,791.0,7.76
2016-11-10 15:16:23.040626,794.9814363859897,7.561113816840615
2016-11-10 15:16:23.140626,794.533221450187,7.61867114199252
2016-11-10 15:16:23.240626,795.5,7.6000000000000005
2016-11-10 15:16:23.340626,797.9365387865001,7.4838076728099905
2016-11-10 15:16:23.440626,795.5201875706216,7.63892332956685
2016-11-10 15:16:23.540626,796.5,7.6000000000000005
2016-11-10 15:16:23.640626,797.9871995801925,7.52076802518845
2016-11-10 15:16:23.740626,797.0677567331194,7.595934596012835
2016-11-10 15:16:23.840626,796.0640032766071,7.676586491914291
2016-11-10 15:16:23.940626,801.0,7.42
2016-11-10 15:16:24.040626,800.5204364234772,7.438910057414549
2016-11-10 15:16:24.140626,797.5,7.6000000000000005
2016-11-10 15:16:24.240626,800.5,7.44
2016-11-10 15:16:24.340626,799.0321747558113,7.518713009767548
2016-11-10 15:16:24.440626,800.5410165647966,7.438359337408139
2016-11-10 15:16:24.540626,802.5,7.34
2016-11-10 15:16:24.640626,799.0253768990505,7.518646565383976
2016-11-10 15:16:24.740626,800.5,7.44
2016-11-10 15:16:24.840626,801.0,7.4
2016-11-10 15:16:24.940626,799.068604848628,7.515883709082325
2016-11-10 15:16:25.040626,798.5902538123577,7.534584771258542
2016-11-10 15:16:25.140626,802.0,7.36
2016-11-10 15:16:25.240626,800.0161578218994,7.4590305306860385
2016-11-10 15:16:25.340626,798.0,7.5600000000000005
2016-11-10 15:16:25.440626,800.0,7.46
2016-11-10 15:16:25.540626,798.6039691476946,7.534454978789621
2016-11-10 15:16:25.640626,801.0432992475753,7.39826803009699
2016-11-10 15:16:25.740626,801.5,7.38
2016-11-10 15:16:25.840626,801.5,7.36
2016-11-10 15:16:25.940626,801.0,7.38
2016-11-10 15:16:26.040626,801.0,7.38
2016-11-10 15:16:26.140626,800.5343782346416,7.397249741228671
2016-11-10 15:16:26.240626,801.5,7.32
2016-11-10 15:16:26.340626,804.4336733855773,7.162653064576908
2016-11-10 15:16:26.440626,802.5085203962996,7.239659184148019
2016-11-10 15:16:26.540626,802.0,7.26
2016-11-10 15:16:26.640626,802.9831074869161,7.200675700523359
2016-11-10 15:16:26.740626,799.6044404182886,7.354429844357943
2016-11-10 15:16:26.840626,800.5,7.3
2016-11-10 15:16:26.940626,800.9673394663753,7.281306421344989
2016-11-10 15:16:27.040626,800.5202806339599,7.298783161962401
2016-11-10 15:16:27.140626,801.0,7.26
2016-11-10 15:16:27.240626,802.9889900866935,7.16
2016-11-10 15:16:27.340626,801.4652571058763,7.2027794315299
2016-11-10 15:16:27.440626,800.5,7.26
2016-11-10 15:16:27.540626,801.5,7.2
2016-11-10 15:16:27.640626,800.0,7.26
2016-11-10 15:16:27.740626,800.5,7.24
2016-11-10 15:16:27.840626,802.0,7.140000000000001
2016-11-10 15:16:27.940626,801.0,7.2
2016-11-10 15:16:28.040626,799.5,7.28
2016-11-10 15:16:28.140626,801.4626197857075,7.1629904171434
2016-11-10 15:16:28.240626,800.9544848124283,7.201820607502868
2016-11-10 15:16:28.340626,798.5,7.32
2016-11-10 15:16:28.440626,800.9892553145409,7.2
2016-11-10 15:16:28.540626,801.0,7.2
2016-11-10 15:16:28.640626,799.0,7.28
2016-11-10 15:16:28.740626,801.4627310143834,7.142981518849329
2016-11-10 15:16:28.840626,799.5,7.26
2016-11-10 15:16:28.940626,800.5,7.2
2016-11-10 15:16:29.040626,801.0,7.16
2016-11-10 15:16:29.140626,801.0,7.16
2016-11-10 15:16:29.240626,799.5,7.24
2016-11-10 15:16:29.340626,802.4635204066859,7.081459183732566
2016-11-10 15:16:29.440626,803.4504943807865,7.022970337152811
2016-11-10 15:16:29.540626,803.5,7.0
2016-11-10 15:16:29.640626,812.5111679424451,6.539255470503659
2016-11-10 15:16:29.740626,820.0,6.04
2016-11-10 15:16:29.840626,821.0,5.899544930561393
2016-11-10 15:16:29.940626,823.5,5.64
2016-11-10 15:16:30.040626,823.0136373169834,5.5789090146413285
2016-11-10 15:16:30.140626,820.0,5.58
2016-11-10 15:16:30.240626,818.9903287157448,5.560386851370208
2016-11-10 15:16:30.340626,817.0,5.5600000000000005
2016-11-10 15:16:30.440626,814.5126681287277,5.619493274850893
2016-11-10 15:16:30.540626,814.9649307108145,5.52280554313484
2016-11-10 15:16:30.640626,814.0,5.5200000000000005
2016-11-10 15:16:30.740626,811.0,5.618626176159054
2016-11-10 15:16:30.840626,812.0,5.5
2016-11-10 15:16:30.940626,810.5,5.538530123657013
2016-11-10 15:16:31.040626,808.4810893000155,5.581512855998764
2016-11-10 15:16:31.140626,808.5,5.5600000000000005
2016-11-10 15:16:31.240626,808.475241790717,5.520990328371322
2016-11-10 15:16:31.340626,805.5,5.62
2016-11-10 15:16:31.440626,804.490117356439,5.640790611484881
2016-11-10 15:16:31.540626,805.4635241005254,5.581459035978983
2016-11-10 15:16:31.640626,804.5,5.62
2016-11-10 15:16:31.740626,803.9221147283699,5.624673116297803
2016-11-10 15:16:31.840626,804.0200924040589,5.58
2016-11-10 15:16:31.940626,803.0,5.64
2016-11-10 15:16:32.040626,802.9871040492737,5.62051583802905
2016-11-10 15:16:32.140626,804.5,5.54
2016-11-10 15:16:32.240626,802.5,5.6000000000000005
2016-11-10 15:16:32.340626,801.4310365660668,5.644137806035988
2016-11-10 15:16:32.440626,803.0,5.5600000000000005
2016-11-10 15:16:32.540626,801.0,5.66
2016-11-10 15:16:32.640626,800.9828415999494,5.660686336002024
2016-11-10 15:16:32.740626,802.0,5.6000000000000005
2016-11-10 15:16:32.840626,800.0,5.7
2016-11-10 15:16:32.940626,801.4629671135559,5.601481315457763
2016-11-10 15:16:33.040626,802.5,5.54
2016-11-10 15:16:33.140626,800.0772423797306,5.6569103048107765
2016-11-10 15:16:33.240626,800.9874255232935,5.6205029790682595
2016-11-10 15:16:33.340626,802.5,5.54
2016-11-10 15:16:33.440626,801.0269099919135,5.598923600323462
2016-11-10 15:16:33.540626,801.9651379701108,5.541394481195564
2016-11-10 15:16:33.640626,801.5,5.5600000000000005
2016-11-10 15:16:33.740626,801.0775441801417,5.5553473491915
2016-11-10 15:16:33.840626,800.9787800974315,5.580424398051371
2016-11-10 15:16:33.940626,801.5,5.54
2016-11-10 15:16:34.040626,800.5264182115016,5.578943271539939
2016-11-10 15:16:34.140626,799.9633299928136,5.601466800287457
2016-11-10 15:16:34.240626,801.5,5.5200000000000005
2016-11-10 15:16:34.340626,801.537075526829,5.5200000000000005
2016-11-10 15:16:34.440626,800.9733237442052,5.560711366821194
2016-11-10 15:16:34.540626,801.0,5.5200000000000005
2016-11-10 15:16:34.640626,800.5227670792942,5.558633975242349
2016-11-10 15:16:34.740626,799.3940864323521,5.605648723607891
2016-11-10 15:16:34.840626,800.5,5.5600000000000005
2016-11-10 15:16:34.940626,799.0359505353852,5.638561978584594
2016-11-10 15:16:35.040626,797.9781065574846,5.681167650267488
2016-11-10 15:16:35.140626,798.0,5.7
2016-11-10 15:16:35.240626,793.5,5.98
2016-11-10 15:16:35.340626,785.1557447852153,6.480655312887082
2016-11-10 15:16:35.440626,754.2972799271498,8.514510489425065
2016-11-10 15:16:35.540626,736.8384314977301,10.222072005611375
2016-11-10 15:16:35.640626,774.0097790664673,7.960391162658692
2016-11-10 15:16:35.740626,787.5,7.34
2016-11-10 15:16:35.840626,790.0,7.26
2016-11-10 15:16:35.940626,792.9638638266687,7.122890893866504
2016-11-10 15:16:36.040626,794.0059001302028,7.119763994791887
2016-11-10 15:16:36.140626,793.5,7.18
2016-11-10 15:16:36.240626,794.9818999000743,7.121086005995547
2016-11-10 15:16:36.340626,796.563161005338,7.076210339679723
2016-11-10 15:16:36.440626,795.0232818954571,7.179068724181717
2016-11-10 15:16:36.540626,797.5,7.0600000000000005
2016-11-10 15:16:36.640626,798.0038232129808,7.039847071480768
2016-11-10 15:16:36.740626,796.5,7.16
2016-11-10 15:16:36.840626,799.0,7.0200000000000005
2016-11-10 15:16:36.940626,797.534714285662,7.118611428573522
2016-11-10 15:16:37.040626,797.023591851777,7.159056325928918
2016-11-10 15:16:37.140626,800.5,6.98
2016-11-10 15:16:37.240626,800.5150778537018,6.97939688585193
2016-11-10 15:16:37.340626,798.5,7.08
2016-11-10 15:16:37.440626,800.5,6.98
2016-11-10 15:16:37.540626,801.0693992649519,6.955836044102885
2016-11-10 15:16:37.640626,798.9771067389303,7.060915730442791
2016-11-10 15:16:37.740626,802.0,6.9
2016-11-10 15:16:37.840626,803.0149076681522,6.839105539910866
2016-11-10 15:16:37.940626,801.5,6.9
2016-11-10 15:16:38.040626,802.0,6.86
2016-11-10 15:16:38.140626,801.5,6.878638891376069
2016-11-10 15:16:38.240626,800.5225540571736,6.918195675426114
2016-11-10 15:16:38.340626,801.0,6.88
2016-11-10 15:16:38.440626,802.004375941561,6.819824962337561
2016-11-10 15:16:38.540626,799.5,6.94
2016-11-10 15:16:38.640626,801.5,6.84
2016-11-10 15:16:38.740626,800.5618117922896,6.877527528308413
2016-11-10 15:16:38.840626,799.0478917473793,6.9571264951572465
2016-11-10 15:16:38.940626,801.5,6.82
2016-11-10 15:16:39.040626,802.0,6.8
2016-11-10 15:16:39.140626,802.0,6.78
2016-11-10 15:16:39.240626,803.4709441604742,6.681162233581032
2016-11-10 15:16:39.340626,802.5843261661312,6.715502604473001
2016-11-10 15:16:39.440626,802.0,6.72
2016-11-10 15:16:39.540626,802.5,6.698674836929595
2016-11-10 15:16:39.640626,803.5048481334918,6.619612149320658
2016-11-10 15:16:39.740626,802.0,6.7
2016-11-10 15:16:39.840626,803.4904869377406,6.581141567471135
2016-11-10 15:16:39.940626,802.5351609968151,6.638593560127395
2016-11-10 15:16:40.040626,802.0,6.640000000000001
2016-11-10 15:16:40.140626,803.4640013337399,6.561439946650405
2016-11-10 15:16:40.240626,802.9533726947919,6.5818650922083215
2016-11-10 15:16:40.340626,800.5,6.66
2016-11-10 15:16:40.440626,805.4823696751615,6.42070521299354
2016-11-10 15:16:40.540626,805.5,6.4
2016-11-10 15:16:40.640626,802.5,6.54
2016-11-10 15:16:40.740626,805.0,6.38
2016-11-10 15:16:40.840626,806.0,6.3
2016-11-10 15:16:40.940626,802.0682595488726,6.477269618045098
2016-11-10 15:16:41.040626,804.9797568752017,6.320809724991932
2016-11-10 15:16:41.140626,805.0,6.28
2016-11-10 15:16:41.240626,803.5,6.34
2016-11-10 15:16:41.340626,804.4294801861403,6.301410396277194
2016-11-10 15:16:41.440626,802.5,6.36
2016-11-10 15:16:41.540626,802.0353967181815,6.377168262545484
2016-11-10 15:16:41.640626,801.5481657648178,6.378073369407289
2016-11-10 15:16:41.740626,804.0,6.24
2016-11-10 15:16:41.840626,800.5113593848857,6.419091249209145
2016-11-10 15:16:41.940626,804.0,6.22
2016-11-10 15:16:42.040626,805.0,6.16
2016-11-10 15:16:42.140626,801.5970892513238,6.314821906596065
2016-11-10 15:16:42.240626,804.5,6.16
2016-11-10 15:16:42.340626,803.96790777707,6.141283688917204
2016-11-10 15:16:42.440626,802.0017607388502,6.219929570445993
2016-11-10 15:16:42.540626,802.0,6.22
2016-11-10 15:16:42.640626,803.0,6.16
2016-11-10 15:16:42.740626,801.0328708584358,6.238685165662568
2016-11-10 15:16:42.840626,801.0,6.24
2016-11-10 15:16:42.940626,802.032397591901,6.178704096323958
2016-11-10 15:16:43.040626,799.0047688401761,6.339618492785909
2016-11-10 15:16:43.140626,801.5,6.2
2016-11-10 15:16:43.240626,802.9931809859012,6.120272760563954
2016-11-10 15:16:43.340626,799.0657295524072,6.31737081790371
2016-11-10 15:16:43.440626,801.5,6.18
2016-11-10 15:16:43.540626,802.0,6.16
2016-11-10 15:16:43.640626,801.5200286678454,6.178798279929277
2016-11-10 15:16:43.740626,801.5,6.16
2016-11-10 15:16:43.840626,804.0,6.019670541593404
2016-11-10 15:16:43.940626,802.0,6.12
2016-11-10 15:16:44.040626,803.0,6.04
2016-11-10 15:16:44.140626,805.5,5.9
2016-11-10 15:16:44.240626,801.478245959087,6.0817403232730465
2016-11-10 15:16:44.340626,803.0,6.0
2016-11-10 15:16:44.440626,802.0,6.000613924438313
2016-11-10 15:16:44.540626,802.0,6.0
2016-11-10 15:16:44.640626,801.9745806287401,6.021016774850397
2016-11-10 15:16:44.740626,803.5,5.937171306450687
2016-11-10 15:16:44.840626,802.0,5.98
2016-11-10 15:16:44.940626,799.4325119797469,6.122699520810125
2016-11-10 15:16:45.040626,802.0,5.999750618841917
2016-11-10 15:16:45.140626,799.5,6.08
2016-11-10 15:16:45.240626,799.9917298759733,6.06033080496107
2016-11-10 15:16:45.340626,801.5,5.9813514507743335
2016-11-10 15:16:45.440626,799.0,6.12
2016-11-10 15:16:45.540626,799.9346676633688,6.063919940197872
2016-11-10 15:16:45.640626,800.0088795668074,6.059644817327702
2016-11-10 15:16:45.740626,800.0,6.0600000000000005
2016-11-10 15:16:45.840626,799.461681491815,6.082145836458356
2016-11-10 15:16:45.940626,801.0369663525689,6.018521345897242
2016-11-10 15:16:46.040626,800.5,6.04
2016-11-10 15:16:46.140626,796.9300758067226,6.242796967731099
2016-11-10 15:16:46.240626,800.5,6.0600000000000005
2016-11-10 15:16:46.340626,800.0,6.08
2016-11-10 15:16:46.440626,797.4907285441527,6.2207417164677805
2016-11-10 15:16:46.540626,801.5,6.0200000000000005
2016-11-10 15:16:46.640626,800.0,6.1000000000000005
2016-11-10 15:16:46.740626,799.0,6.140000000000001
2016-11-10 15:16:46.840626,800.5,6.08
2016-11-10 15:16:46.940626,798.5,6.18
2016-11-10 15:16:47.040626,798.0,6.22
2016-11-10 15:16:47.140626,800.0,6.12
2016-11-10 15:16:47.240626,799.4623344449241,6.161506622203039
2016-11-10 15:16:47.340626,798.0,6.24
2016-11-10 15:16:47.440626,801.4910651943244,6.060714784454048
2016-11-10 15:16:47.540626,798.5,6.22
2016-11-10 15:16:47.640626,800.0,6.140000000000001
2016-11-10 15:16:47.740626,801.0,6.1000000000000005
2016-11-10 15:16:47.840626,798.9798997071343,6.2008040117146255
2016-11-10 15:16:47.940626,800.5,6.12
2016-11-10 15:16:48.040626,800.0,6.140000000000001
2016-11-10 15:16:48.140626,799.5,6.18
2016-11-10 15:16:48.240626,799.5,6.18
2016-11-10 15:16:48.340626,801.5,6.08
2016-11-10 15:16:48.440626,798.5,6.22
2016-11-10 15:16:48.540626,799.0,6.2
2016-11-10 15:16:48.640626,801.5072522877792,6.079709908488829
2016-11-10 15:16:48.740626,797.0,6.32
2016-11-10 15:16:48.840626,800.5,6.140000000000001
2016-11-10 15:16:48.940626,801.3935789835606,6.085675787543436
2016-11-10 15:16:49.040626,799.4333789177956,6.203553124384235
2016-11-10 15:16:49.140626,800.5,6.140000000000001
2016-11-10 15:16:49.240626,800.9654047506142,6.121845079967246
2016-11-10 15:16:49.340626,798.5,6.26
2016-11-10 15:16:49.440626,800.5,6.140000000000001
2016-11-10 15:16:49.540626,799.5365117830356,6.198539528678575
2016-11-10 15:16:49.640626,799.4809666409948,6.201522668720421
2016-11-10 15:16:49.740626,801.0,6.12
2016-11-10 15:16:49.840626,802.0,6.0600000000000005
2016-11-10 15:16:49.940626,800.0,6.16
2016-11-10 15:16:50.040626,801.0,6.1000000000000005
2016-11-10 15:16:50.140626,803.0356376443955,5.997148988448359
2016-11-10 15:16:50.240626,801.4789341710269,6.060842633158922
2016-11-10 15:16:50.340626,802.5,6.0
2016-11-10 15:16:50.440626,804.5,5.88
2016-11-10 15:16:50.540626,803.5,5.9
2016-11-10 15:16:50.640626,802.5,5.939569390274094
2016-11-10 15:16:50.740626,806.5,5.737081208161845
2016-11-10 15:16:50.840626,806.5,5.66
2016-11-10 15:16:50.940626,808.3863223194107,5.546062809631429
2016-11-10 15:16:51.040626,808.0239143677622,5.519043425289512
2016-11-10 15:16:51.140626,805.0,5.64
2016-11-10 15:16:51.240626,805.4815613067776,5.58147509545779
2016-11-10 15:16:51.340626,806.0,5.5600000000000005
2016-11-10 15:16:51.440626,803.0129292095468,5.659482831618131
2016-11-10 15:16:51.540626,802.896448487139,5.682761373676293
2016-11-10 15:16:51.640626,806.0,5.5
2016-11-10 15:16:51.740626,803.037804410318,5.616975647174559
2016-11-10 15:16:51.840626,801.9720517042733,5.681490575772086
2016-11-10 15:16:51.940626,803.5,5.5600000000000005
2016-11-10 15:16:52.040626,800.5425949423399,5.7177282697418725
2016-11-10 15:16:52.140626,802.4220313583784,5.604678118497297
2016-11-10 15:16:52.240626,804.5,5.5200000000000005
2016-11-10 15:16:52.340626,801.540173811741,5.618393047530357
2016-11-10 15:16:52.440626,800.5390637551797,5.658437449792815
2016-11-10 15:16:52.540626,803.5,5.5
2016-11-10 15:16:52.640626,802.0280489361265,5.578317063832406
2016-11-10 15:16:52.740626,801.0,5.6000000000000005
2016-11-10 15:16:52.840626,804.0,5.44
2016-11-10 15:16:52.940626,803.0,5.48
2016-11-10 15:16:53.040626,801.0506397986394,5.557974408054425
2016-11-10 15:16:53.140626,803.5,5.44
2016-11-10 15:16:53.240626,802.5135815145334,5.47891347883733
2016-11-10 15:16:53.340626,801.0,5.54
2016-11-10 15:16:53.440626,802.9905599701827,5.4203776011926905
2016-11-10 15:16:53.540626,801.0404181388319,5.518383274446724
